"URN","Text"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20220205_163_25_1","utstrakt bruk under de mange demonstrasjonene mot utbyggingen av Alta-Kautokeino-vassdraget. Kunstneren Astrid Båhl fra Skibotn designet den"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20220205_163_25_1","i utstrakt bruk under de mange demonstrasjonene mot utbyggingen av Alta-Kau- tokeino-vassdraget. Kunstneren Astrid Båhl fra Skibotn designet"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20220205_163_25_1","bruk under de mange demonstrasjonene mot utbyggingen av Alta-Kautokeino-vassdraget. Kunstneren Astrid Båhl fra Skibotn designet den of isielle"
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20221015_115_120_1","under Alta-aksjonen: Ap-regjeringen lovte å utsette utbyggingen av Alta-vassdraget. I 1994 ble en fem år gammel jente drept"
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20221015_115_120_1","Gate Bridge i Melbourne raste sammen. I 1979 under Alta-aksjonen: Ap-regjeringen lovte å utsette utbyggingen av Alta-vassdraget."
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20221015_115_120_1","Alta-aksjonen: Ap-regjeringen lovte å utsette utbyggingen av Alta-vassdraget. I 1994 ble en fem år gammel jente drept i en"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20220301_130_0_1","handler om samenes politiske kamp og protestene mot utbyggingen av Alta-vassdraget, en sværtbetentpolitisksakiNorge. De sisteti årene"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20220301_130_0_1","samenes politiske kamp og protestene mot utbyggingen av Alta-vassdraget, en sværtbetentpolitisksakiNorge. De sisteti årene hardiskvalifiseringer,"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20220505_0_119_1","GAMLE MINNER 1979: Demonstrasjon utenfor Stortinget mot utbyggingen av Alta-Kautokeinovassdraget. TORSDAG 5. MAI 2022 +r f Sym — ."
"URN:NBN:no-nb_digavis_verdensgang_null_null_20220505_0_119_1","MINNER 1979: Demonstrasjon utenfor Stortinget mot utbyggingen av Alta-Kautokeinovassdraget. TORSDAG 5. MAI 2022 +r f Sym — . E pp"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20220910_154_210_1","nylig hadde sultestreiket og på den måten utsatte utbyggingen av Alta­vassdraget. Nå viste Eirik seg for første gang i samisk"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20220910_154_210_1","at hans kolleger hadde begynt å gjennomføre utbyggingen i Alta­vassdraget, sa han derfor opp jobben sin med en visjon om"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20220910_154_210_1","hadde sultestreiket og på den måten utsatte utbyggingen av Alta­vassdraget. Nå viste Eirik seg for første gang i samisk kofte"
"URN:NBN:no-nb_digavis_romerikesblad_null_null_20221126_121_276_1","ble dømt for oppvigleri for sitt engasjement mot utbyggingen av Alta-og Kautokeinovassdraget. Men han var også mannen som"
"URN:NBN:no-nb_digavis_romerikesblad_null_null_20221126_121_276_1","og informasjonsleder i Folkeaksjonen for utbygging av Alta- Kautokeinovassdraget, da han i 1981 kom tilbake til Lørenskog som"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220514_54_111_1","deltok aktivt på flere plan som motstander av utbyggingen av Alta-Kautokeino-vassdraget, og mye godt kom ut av den tross"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220514_54_111_1","aktivt på flere plan som motstander av utbyggingen av Alta-Kautokeino-vassdraget, og mye godt kom ut av den tross utbygging."
"URN:NBN:no-nb_digavis_fredriksstadblad_null_null_20221008_133_117_1","Stortinget og overrakte regjeringen et krav om at utbyggingen av Alta-vassdraget måtte stanse. Sju av dem startet sultestreik. 8."
"URN:NBN:no-nb_digavis_fredriksstadblad_null_null_20221008_133_117_1","og overrakte regjeringen et krav om at utbyggingen av Alta-vassdraget måtte stanse. Sju av dem startet sultestreik. 8. oktober"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20221015_130_0_1","1979 Alta-aksjonen; AP-regje- ringen lovet å utsette utbyggingen av Alta-vassdraget. Samene som hadde sultestreiket utenfor Stortinget"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20221015_130_0_1","Island utvidet fiskeri- grensen fra 50 til 200 mil. 1979 Alta-aksjonen; AP-regje- ringen lovet å utsette utbyggingen av Alta-vassdraget."
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20221015_130_0_1","Alta-aksjonen; AP-regje- ringen lovet å utsette utbyggingen av Alta-vassdraget. Samene som hadde sultestreiket utenfor Stortinget i protest"
"URN:NBN:no-nb_digavis_nordlys_null_null_20220801_0_175_1","annet på hva vi ble fortalt på 1970-1980-tallet om utbyggingen av Altaelva. Den var helt nødvendig av hensyn til energibehovet"
"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20220920_133_218_1","R: (År v mo 4 æ o ↑ Motstanden mot utbyggingen av Altaelva var svært sterk gjennom 70-tallet. Protestene ble ikke"
"URN:NBN:no-nb_digavis_gaula_null_null_20221117_22_42_1","og kraftanlegg. På 1980-talet, i kjølvatnet etter utbygginga av Alta-vassdraget, var det røyster for at Gaula også måtte byggast"
"URN:NBN:no-nb_digavis_gaula_null_null_20221117_22_42_1","kraftanlegg. På 1980-talet, i kjølvatnet etter utbygginga av Alta-vassdraget, var det røyster for at Gaula også måtte byggast ut."
"URN:NBN:no-nb_digavis_nyetroms_null_null_20221101_49_126_1","opp til Stilla i Alta og protesterte mot utbygginga av Alta/Kautokeinovassdraget, et typisk engasjement for ham. n I Nye Troms"
"URN:NBN:no-nb_digavis_nyetroms_null_null_20221101_49_126_1","til Stilla i Alta og protesterte mot utbygginga av Alta/Kautokeinovassdraget, et typisk engasjement for ham. n I Nye Troms synes"
"URN:NBN:no-nb_digavis_nationen_null_null_20220624_0_143_1","18 ○ HELGA Mot kraftutbygging: Demonstrasjon mot utbygginga av Alta-Kautokeino-vassdraget i 1979. Fleire hundre menneske slo leir ved"
"URN:NBN:no-nb_digavis_nationen_null_null_20220624_0_143_1","○ HELGA Mot kraftutbygging: Demonstrasjon mot utbygginga av Alta-Kautokeino-vassdraget i 1979. Fleire hundre menneske slo leir ved nullpunktet"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220422_54_92_1","hadde ei I begge funksjonar var kampen om utbygginga av Alta-Kautokeino-vassdraget heilt sentral, og Hjort- Vi gratulerer med"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220422_54_92_1","ei I begge funksjonar var kampen om utbygginga av Alta-Kautokeino-vassdraget heilt sentral, og Hjort- Vi gratulerer med åremålsdagen."
"URN:NBN:no-nb_digavis_nationen_null_null_20220513_0_110_1","sak opp. Da var det planene om å starte utbygginga av Alta-Kautokeino-vassdraget som blei møtt med aksjoner. Utover 1970-og 80-tallet"
"URN:NBN:no-nb_digavis_nationen_null_null_20220513_0_110_1","Da var det planene om å starte utbygginga av Alta-Kautokeino-vassdraget som blei møtt med aksjoner. Utover 1970-og 80-tallet var"
"URN:NBN:no-nb_digavis_tidenskrav_null_null_20221115_130_206_1","over møtebordet, heng ei lenke frå folkeaksjonen mot utbygginga av Alta-vassdraget på begynninga av 80-talet. Det er mange før"
"URN:NBN:no-nb_digavis_tidenskrav_null_null_20221115_130_206_1","KariJord På veggen over møtebordet, heng ei lenke frå folkeaksjonen mot utbygginga av Alta-vassdraget på begynninga av 80-talet. Det"
"URN:NBN:no-nb_digavis_tidenskrav_null_null_20221115_130_206_1","heng ei lenke frå folkeaksjonen mot utbygginga av Alta-vassdraget på begynninga av 80-talet. Det er mange før Mali som"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220221_54_43_1","grove overgrep i vår nære historie. Kampen mot utbygginga av Alta/Kautokeino-vassdraget for førti år sia var skilsetjande på mange"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220221_54_43_1","overgrep i vår nære historie. Kampen mot utbygginga av Alta/Kautokeino-vassdraget for førti år sia var skilsetjande på mange vis."
"URN:NBN:no-nb_digavis_auraavis_null_null_20221117_76_89_1","over møtebordet, heng ei lenke frå folkeaksjonen mot utbygginga av Alta-vassdraget på begynninga av 80-talet. Det er mange før"
"URN:NBN:no-nb_digavis_auraavis_null_null_20221117_76_89_1","På veggen over møtebordet, heng ei lenke frå folkeaksjonen mot utbygginga av Alta-vassdraget på begynninga av 80-talet. Det"
"URN:NBN:no-nb_digavis_auraavis_null_null_20221117_76_89_1","heng ei lenke frå folkeaksjonen mot utbygginga av Alta-vassdraget på begynninga av 80-talet. Det er mange før Mali"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220905_54_103_1","protestaksjonen som varte fra arbeidet startet med byggingen av Alta-dammen - kraftverket i Sutso «Nullpunktet» var stedet der hundrevis"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220905_54_103_1","Tverrelvdalen og opp mot Jotka Stedene fikk sine navn under Alta-aksjonen, protestaksjonen som varte fra arbeidet startet med byggingen"
"URN:NBN:no-nb_digavis_hordaland_null_null_20221004_139_109_1","surra seg inn i kjetting, og hindra bygging av m.a. Alta-dammen. Raudt veit sikkert kvar deira ståstad var i den kampen."
"URN:NBN:no-nb_digavis_nationen_null_null_20220114_0_11_1","Det er blitt mindre laks i Sautso, i skyggen av Alta-dammen. Men økt vintervannføring gjør at lakseyngelen nedover i elva"
"URN:NBN:no-nb_digavis_nationen_null_null_20220114_0_11_1","ikonisk i norsk vassdragsvern. La elva leve, ropte demonstrantene i Stilla, men tapte. Eller gjorde de det? Altaelva er fortsatt"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220810_54_183_1","Statnett har reservert kapasiteten til kraftprodusentene. Her ved Altadammen. FOTO: SJUR BJERKELI, NVE Finnmark Kraft, en sammenslutning"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20220917_130_0_1","Jimmy Carter. 1979 Politiet bøtla og arrester- te 80 demonstranter i Stilla i Alta. 1980 I Paris ble «Les Miserab- les»"
"URN:NBN:no-nb_digavis_itromso_null_null_20221112_124_264_1","filmen skulle starte sitt liv her i Sápmi. Selv om Alta-aksjonen fikk internasjonal oppmerksomhet, hørte konfliktene hjemme i denne"
"URN:NBN:no-nb_digavis_itromso_null_null_20221112_124_264_1","er en fiksjonsfilm basert på virkelige hendelser under Alta-aksjonen. 16. januar får den sin verdenspremière, som åpningsfilm"
"URN:NBN:no-nb_digavis_itromso_null_null_20221112_124_264_1","Da hun begynte å jobbe som lærer i Alta, idet Alta-aksjonen bryter ut, er ikke hennes samiske identitet særlig sterk."
"URN:NBN:no-nb_digavis_itromso_null_null_20221112_124_264_1","Stortinget i 1978 vedtok å bygge en demning i Alta-Kautokeinovassdraget. Det er en fiksjonsfilm basert på virkelige hendelser"
"URN:NBN:no-nb_digavis_itromso_null_null_20220211_124_35_1","nord er gjort til teater. Teateret Beaivváš spiller ut Alta-aksjonen. Det er full sal. Folk reiser seg fra stolene. Forestillingen"
"URN:NBN:no-nb_digavis_itromso_null_null_20220211_124_35_1","av Mette Brantzeg. Hun har laget dokumentarisk teater om Alta-aksjonen 40 år etter opprøret. Dette er noe jeg har lyst"
"URN:NBN:no-nb_digavis_itromso_null_null_20220211_124_35_1","minnet om. Og det vekker følelser. Tidsvitne Historien om Alta-aksjonen er delt i tre deler: Sultestreiken i Oslo 1979, Politiaksjonen"
"URN:NBN:no-nb_digavis_itromso_null_null_20220211_124_35_1","kampens hete Skuespillerne har humor. Under demonstrasjonene Alta-Kautokeino-vassdraget kommer en forarget mann forbi. Alt han ser er"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220131_54_25_1","tittelen på Det samiske nasjonalteatret Beaivváš’ forestilling om Alta-aksjonen 1979–1982. Forestillingen, som beskrives som et dokudrama, tar"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220131_54_25_1","finner sted i Alta kultursal førstkommende torsdag. SH Om Alta-aksjonen venner» frå var det ikke Scene i som mange gode"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20220131_54_25_1","teatersider kan rettes til Sara Hegna Hammer: sarah@klassekampen.no Om Alta-aksjonen «Ellos eatnu! Nullpunkt» er tittelen på Det samiske nasjonalteatret"
"URN:NBN:no-nb_digavis_klaebuposten_null_null_20220706_15_27_1","at Arne Næss var inspirerende. Jeg tenkte å reise til Alta-aksjonen, en sak som jeg fulgte veldig tett, men det ble ikke"
"URN:NBN:no-nb_digavis_klaebuposten_null_null_20220706_15_27_1","første vellykkede helikopteret? var inspirerende. Jeg tenkte til Alta-aksjonen, av fellesskapet, sier hun til 20. Hva, verdensrommet, ble"
"URN:NBN:no-nb_digavis_vaartland_null_null_20221215_78_292_1","framstilling av konstabler som fjernet demonstrerende samer under Alta-aksjonen i 1981. Hun var selv en av dem. Regissør Thomas"
"URN:NBN:no-nb_digavis_vaartland_null_null_20220818_78_190_1","svartkledde konstablene kom for å fjerne demonstrerende samer under Alta-aksjonen i 1981. Det året fylte Marakatt-Labba 30 og hun lå"
"URN:NBN:no-nb_digavis_vaartland_null_null_20220818_78_190_1","alt etter årstider. Broderiet Garjját (Kråkene) laget hun etter Alta-aksjonen. torsdag 18. august 2022 Dokumentar £ Il Å Æ E"
"URN:NBN:no-nb_digavis_gauldalsposten_null_null_20220112_15_2_1","Ella Fitzgerald, naturverneren Per Flatberg som deltok aktivt i Alta-aksjonen, Redaktør pressekonferanse Samfunnet forandrer Guri Melby vet ikke"
"URN:NBN:no-nb_digavis_gauldalsposten_null_null_20220112_15_2_1","mest berømte kvin- Fitzgerald, naturverneren deltok aktivt i Alta-aksjonen, jobb med å bevare vår lokale historie og løfte frem"
"URN:NBN:no-nb_digavis_tronderavisa_null_null_20221112_0_264_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_nationen_null_null_20221202_0_281_1","og Ungdoms hovudkontor henger ei lenke Per hadde frå Alta-aksjonen, som ein skytsengel over nye generasjonar av miljøaktivistar"
"URN:NBN:no-nb_digavis_nationen_null_null_20221202_0_281_1","70-talet, og sentral i Folkeaksjonen mot utbygging av Alta- Kautokeinovassdraget, som mønstra den største urfolks-og miljøaksjonen i norsk"
"URN:NBN:no-nb_digavis_nationen_null_null_20221202_0_281_1","på 70-talet, og sentral Folkeaksjonen mot utbygging av Alta- Kautokeinovassdraget, som mønstra største urfolks-og miljøaksjonen historie. Heilt"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220126_54_11_1","– Forestillingen er en doku-drama som omhandler Alta-aksjonen 1979–1982, heter det på Alta kommunes hjemmeside, videre"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220126_54_11_1","perspektiv på historien til tre personer som deltok i Alta-aksjonen. Reklame på flyplassen? marked@altaposten.no Tlf. 452 06 620"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20220818_256_190_1","Både bildene og hennes politiske engasjement skildres fra Alta-aksjonen som ung kunstner og fram til klimademonstrasjon i Oslo"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20220818_256_190_1","Fra hennes broderi av norsk politi med kråkeansikt under Alta-aksjonen, til det 24 meter lange bildet som ga internasjonalt"
"URN:NBN:no-nb_digavis_vaartland_null_null_20221112_78_264_1","ble sint av å se samepolitikere på TV, og etter Alta-aksjonen ville hun ikke Samtidig var det samme tante som kom"
"URN:NBN:no-nb_digavis_vaartland_null_null_20221112_78_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_vaartland_null_null_20221112_78_264_1","tilhøre et levende folk. Få år tidligere hadde kampen om Alta-vassdraget styrket mange samers selvbevissthet, og storsamfunnets oppmerksomhet"
"URN:NBN:no-nb_digavis_vaartland_null_null_20221112_78_264_1","å tilhøre et levende folk. Få år tidligere hadde kampen Alta-vassdraget styrket samers selvbevissthet, storsamfunnets oppmerk- var vekket. Det"
"URN:NBN:no-nb_digavis_ringsakerblad_null_null_20221112_87_132_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_ringsakerblad_null_null_20221112_87_132_1","forbildet Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 00.20 Grace (r) (3) Br. krimserie fra 2021. 01.45 Coda"
"URN:NBN:no-nb_digavis_snasningen_null_null_20221102_8_40_1","Britta Marakatt-Labbas kunst og arkivbilder fra blant annet Alta-aksjonen på 80-tallet. Filmen er poetisk, men også en Lille,"
"URN:NBN:no-nb_digavis_bygdeposten_null_null_20221112_68_132_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_bygdeposten_null_null_20221112_68_132_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_totensblad_null_null_20221109_95_41_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:35 Katedralbyggerne 23:00 Kveldsnytt 23:20 Vingårdens ville dyreliv"
"URN:NBN:no-nb_digavis_sorvarangeravis_null_null_20221111_72_89_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:35 Katedralbyggerne 23:00 Kveldsnytt 23:20 Vingårdens ville dyreliv"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20220204_13_5_1","bord på politibåten «The Viking» da den gjestet oss under Alta-aksjonen. "" - - f: . j -—-- h.l | | '?-p.- :"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20220204_13_5_1","kompressor tilhørende Statens vegvesen under utbygging av Alta/Kautokeino vassdraget. Erling Grøtte fra Aronnes var en av kokkene om"
"URN:NBN:no-nb_digavis_vesteraalensavis_null_null_20221111_130_88_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_andoyposten_null_null_20221111_44_88_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_gjoviksblad_null_null_20221109_21_41_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:35 Katedralbyggerne 23:00 Kveldsnytt 23:20 Vingårdens ville dyreliv"
"URN:NBN:no-nb_digavis_vesteraalensavis_null_null_20220208_130_11_1","Så det passet aldri. Jeg kom meg heller ikke til Alta-aksjonen. Det hadde jeg gjort hvis jeg hadde hatt anledning. Fra"
"URN:NBN:no-nb_digavis_grimstadadressetiden_null_null_20221112_167_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_gjengangeren_null_null_20221114_0_0_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_fosnafolket_null_null_20221111_59_88_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220131_54_13_1","skulle Beaivvas ha urpremiere på sin nye forestilling om Alta-aksjonen. Festkvelden i Alta kultursal blir det imidlertid ingenting"
"URN:NBN:no-nb_digavis_ranablad_null_null_20221116_120_177_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_ringsakerblad_null_null_20221115_87_133_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_lindesnes_null_null_20221112_134_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_dagbladet_null_null_20221116_154_267_1","Niillas Somby ble Norges mest 02.40 ettersøkte terrorist etter Alta-aksjonen. Watergate 03.25 Det går mot riksrett. Det sit i veggane"
"URN:NBN:no-nb_digavis_nationen_null_null_20221112_0_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_firdatidend_null_null_20221111_3_88_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_bergenstidende_null_null_20221113_155_308_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_austagderblad_null_null_20221112_169_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_sagat_null_null_20220406_66_68_1","R DOAIMMATUSHOAVDA/ REDAK SJONS SJEF: IRENE AN DER SEN Alta-aksjonen og skilting I fjor var det 40 år siden den mas"
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20221113_0_308_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_sandefjordsblad_null_null_20221112_0_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_dagbladet_null_null_20221115_154_266_1","aktivisme, mens forbildet Niillas Somby ble Norges mest 00.45 Alta-aksjonen. livet vender Ulf er nær ved å miste både 01.15"
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20220705_115_76_1","etter å ha ligget under portugisisk styre. I1979 startet Alta-aksjonen hvor demonstranter mot kraftutbyggingen i Alta-og Kautokeino-vassdragene"
"URN:NBN:no-nb_digavis_telen_null_null_20221111_95_132_1","forbildet Niillas Somby ble Norges mest ettersøkte terrorist etter Alta- aksjonen. 06.00 Morgensending 13.00 V-cup skøyter: 1500m, kvinner Skøyter"
"URN:NBN:no-nb_digavis_kvinnheringen_null_null_20221111_50_88_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_vesteraalen_null_null_20221112_102_221_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_harstadtidende_null_null_20221112_136_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20221114_154_265_1","Niillas Somby ble Norges mest 00.25 ettersøkte terrorist etter Alta-aksjonen. Grace En mudderpram avdekker et lik i Den engelske"
"URN:NBN:no-nb_digavis_dagenbergen_null_null_20221112_104_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20221112_93_132_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20221112_93_132_1","forbildet Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 00.20 Grace (r) (3) Br. krimserie fra 2021. 01.45 Coda"
"URN:NBN:no-nb_digavis_nordlys_null_null_20221216_0_293_1","tidligere har omtalt, Ole Giæver-filmen «La elva leve», om Alta-aksjonen. I til- er veldig i Nordlys tiden kamp. Og, noe"
"URN:NBN:no-nb_digavis_aandalsnesavis_null_null_20221112_97_124_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_nordlys_null_null_20220920_0_218_1","Snart inntar hun filmlerretet i Ole Giævers film om Alta-aksjonen, «La elva leve». R *[2'!':""-—, - E 7 *—q:jl A (w"
"URN:NBN:no-nb_digavis_nordhordland_null_null_20221112_49_84_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_bygdebladet_null_null_20221111_51_85_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_ostlandsposten_null_null_20221112_141_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_opplandarbeiderblad_null_null_20221114_99_265_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_austagderblad_null_null_20220319_169_33_1","norske dramafilmen fra 1980; hvis handlingen var lagt til Alta-aksjonen fra året før; der Nils Utsi spilte hovedrollen - og"
"URN:NBN:no-nb_digavis_jarlsberg_null_null_20221112_179_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_rjukanarbeiderblad_null_null_20221112_99_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_akersavisgroruddalen_null_null_20221111_95_88_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. . 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019."
"URN:NBN:no-nb_digavis_sydvesten_null_null_20221110_0_43_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_sagat_null_null_20220412_66_72_1","ser man et banner med slagordet «La elva leve» fra Alta-aksjonen. FOTO: GAREN ELLE-MARGE KEMI Lærte seg joik – Jeg visste"
"URN:NBN:no-nb_digavis_tffolkebladet_null_null_20221112_58_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_arbeidetsrett_null_null_20221123_116_137_1","gav fortenestmedaljen i gull til den mannen som etter Alta-aksjonen vart dømd etter oppviglarparagrafen. Erik Solheim, Ragnar Vik"
"URN:NBN:no-nb_digavis_enebakkavis_null_null_20221110_24_41_1","forbildet Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r). Norsk dokumentar fra 2019. 23.00"
