"URN","Text"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230117_138_14_1","a - — l —T:.*f - å 8 Viktig Filmen om altakonflikten handler mer om identitet enn om lenkegjenger. Med Ella"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230117_138_14_1","eatnu!» var slagordet demonstrantene brukte under den såkalte Altakonflikten. Det er også tittelen på Ole Giævers nye spillefilm,"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230117_138_14_1","politi ble sendt inn for å fjerne rundt 800 demonstranter i Stilla i 1981. Men det er i større grad en film"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230117_138_14_1","Ella Marie Hætta Isaksen i hovedrollen løftes fortellingen om Altaaksjonen opp på et mer allment episk nivå. Hun bærer filmen"
"URN:NBN:no-nb_digavis_ringsakerblad_null_null_20230404_88_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230204_79_30_1","er ute etter å få repetert alt som hendte rundt Alta-konflikten, kommer Giævers film til kort når det gjelder å vise"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230204_79_30_1","En reise La elva leve skildrer aksjonen mot utbyggingen av Alta-elva for over 40 år siden. Men vel så mye handler"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230204_79_30_1","VÅKNER OPP: Møtet med aksjonistene som vil stanse utbyggingen av Alta-vassdraget, får Ester (Ella Marie Hætta Isaksen) til å våkne"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230204_79_30_1","i 1980, en ny samelov kom i 1987, samme år som Alta-demninga ble åpnet. Så kom en egen grunnlovsparagraf om samisk"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230204_79_30_1","anleggsmaskinene i Stilla. Oppvåkning Filmen levendegjør essensen av Alta-aksjonen. Likevel bruker Giæver hovedlinjene i kampen skammen lørdag 4."
"URN:NBN:no-nb_digavis_vaartland_null_null_20230204_79_30_1","nytt lov- Film: Drama U Filmen levendegjør essensen av Altaaksjonen Kristin Aalen verk og et eget representasjonsorgan for"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230204_79_30_1","leve var slagordet som Folkeaksjonen mot utbygging av Alta/Kautokeino­vassdraget benyttet i 1979–1981 da de ville hindre oppdemming"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230204_79_30_1","OPP: Møtet med aksjonistene som vil stanse utbyggingen av Alta-vassdraget, får Ester (Ella Marie Hætta Isaksen) til å våkne opp"
"URN:NBN:no-nb_digavis_firdatidend_null_null_20230404_4_27_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Kven er den nye programleiaren"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230111_55_5_1","liv i Ole Giævers slagkraftige historiske drama om Alta-konflikten, skriver festivalen om filmen på sin egen nettside. «Ellos"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230111_55_5_1","dersom noen skulle gå gjennom underskriftslistene mot utbyggingen av Altaelva, vil mitt navn dukke opp flere titalls ganger. Motivert"
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20230114_116_6_1","som dronning etter sin far Frederik IX. I 1981under Alta-konflikten: Politiet fjernet demonstrantene fra anleggsområdet i Stilla."
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20230308_257_57_1","Dette var et følsomt tema, også sett i lys av Alta-konflikten. Og her gjaldt saken det sørsamiske folket, som er enda"
"URN:NBN:no-nb_digavis_jaerbladet_null_null_20230405_75_41_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Kven er den nye programleiaren"
"URN:NBN:no-nb_digavis_firda_null_null_20230404_106_53_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Kven er den nye programleiaren"
"URN:NBN:no-nb_digavis_morenytt_null_null_20230404_88_27_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Kven er den nye programleiaren"
"URN:NBN:no-nb_digavis_tronderavisa_null_null_20230401_0_78_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_hadeland_null_null_20230405_106_41_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_telen_null_null_20230405_96_41_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_varingen_null_null_20230405_78_27_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20230114_149_12_1","krav på Dronning Maud Land i Antarktis. ● 1981 – Alta-konflikten: Politiet fjernet demonstrantene fra anleggsområdet i Stilla. 532"
"URN:NBN:no-nb_digavis_jarlsberg_null_null_20230404_180_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_nordstrandsblad_null_null_20230330_99_13_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20231230_134_303_1","elva leve» av Ole Giæver. Det handler om den opprivende Alta-konflikten i 1981, men frem til og med 11. februar beveger"
"URN:NBN:no-nb_digavis_tonsbergsblad_null_null_20230404_154_80_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_laagendalsposten_null_null_20230405_120_54_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20230404_121_80_1","Ester i «Ellos eatnu – la elva leve», filmen om alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20230128_121_24_1","linjene i debatten rundt utbygging av reindriftsområdene, blir Alta-konflikten fra 1970-og 80-tallet. Denne er nå gjenstand for filmen"
"URN:NBN:no-nb_digavis_nyetroms_null_null_20230404_50_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_ringerikesblad_null_null_20230401_0_39_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_bygdeposten_null_null_20230330_69_38_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_rakkestadavis_null_null_20230405_123_13_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_dalanetidende_null_null_20230405_139_41_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_raumnes_null_null_20230404_167_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_hordaland_null_null_20230404_140_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Kven er den nye programleiaren"
"URN:NBN:no-nb_digavis_fredriksstadblad_null_null_20230207_134_16_1","gir et sårt, vondt og viktig bilde av situasjonen rundt Alta-konflikten på 70-og 80-tallet. Det er en historie om maktmisbruk"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230128_138_24_1","linjene i debatten rundt utbygging av reindriftsområdene, blir Alta-konflikten fra 1970-og 80-tallet. Denne er nå gjenstand for filmen"
"URN:NBN:no-nb_digavis_gudbrandsdolendagnin_null_null_20230405_186_81_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_demokraten_null_null_20230128_117_12_1","linjene i debatten rundt utbygging av reindriftsområdene, blir Alta-konflikten fra 1970-og 80-tallet. Denne er nå gjenstand for filmen"
"URN:NBN:no-nb_digavis_smaalenenesavis_null_null_20230401_124_39_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_ostlandetsblad_null_null_20230331_116_39_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_agder_null_null_20230405_147_41_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_helgelendingen_null_null_20230405_93_54_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230623_55_70_1","som var en av de mest markante motstanderne under Alta-konflikten. I 1982 forsøkte han sammen med to andre å sprenge"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230623_55_70_1","er ikke et tradisjonelt navn, men navnet oppstod under Alta-aksjonen. Stedsnavntjenestens nordsamiske tilrådning er som følger:"
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20230405_0_94_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230405_138_81_1","Ester i «Ellos eatnu – la elva leve», filmen om alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230224_204_8_1","N er basert på historiske hendelser i forbindelse med Alta-konflikten, som foregikk på 70-og 80-tallet, så foregår Vi lover"
"URN:NBN:no-nb_digavis_budstikkaforaskerogb_null_null_20230405_126_81_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_sunnmorsposten_null_null_20230405_141_81_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_drammenstidende_null_null_20230405_0_81_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_gjengangeren_null_null_20230405_0_0_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_nordlys_null_null_20230405_0_81_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_sandefjordsblad_null_null_20230404_0_80_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20230819_0_222_1","til Finnmark for å holde kontroll på demonstranter ved Alta-konflikten. – Det var tøft. Mye skjedde der oppe som jeg bærer"
"URN:NBN:no-nb_digavis_ostlendingen_null_null_20230404_123_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_ranablad_null_null_20230405_121_54_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_glaamdalen_null_null_20230404_139_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_opplandarbeiderblad_null_null_20230404_100_80_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_romerikesblad_null_null_20230405_122_81_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_mossavis_null_null_20230404_147_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20230405_101_81_1","Ester i «Ellos eatnu – La elva leve», filmen om Alta-konflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_haugesundsavis_null_null_20230222_129_45_1","de viktigste begivenhetene i samisk og norsk historie - Altakonflikten KINODRØSEN: Annenhver torsdag (partallsuker) kl. 11:00 viser vi"
"URN:NBN:no-nb_digavis_haugesundsavis_null_null_20230222_129_45_1","de viktigste begivenhetene i samisk og norsk historie - Altakonflikten Vi beklager feil i annonse på lørdag angående kinodrøsen."
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230816_138_188_1","være krevende og det tar veldig mye tid. Filmen om Altakonflikten ble «et veldig stort prosjekt» for ham. Da virket tanken"
"URN:NBN:no-nb_digavis_itromso_null_null_20230502_125_100_1","dette spennet konfliktene oppstår. Det var det som utløste Altakonflikten på 1970-tallet og begynnelsen av 1980-tallet, og det er"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20230816_121_188_1","være krevende og det tar veldig mye tid. Filmen om Altakonflikten ble «et veldig stort prosjekt» for ham. Da virket tanken"
"URN:NBN:no-nb_digavis_haugesundsavis_null_null_20230218_129_42_1","de viktigste begivenhetene i samisk og norsk historie - Altakonflikten KINODRØSEN: Annenhver torsdag (partallsuker) kl. 11:00 viser vi"
"URN:NBN:no-nb_digavis_haugesundsavis_null_null_20230218_129_42_1","de viktigste begivenhetene i samisk og norsk historie - Altakonflikten Førstkommende torsdag viser vi den nydelige engelske filmen “Empire"
"URN:NBN:no-nb_digavis_vigga_null_null_20230330_37_13_1","Ester i «Ellos eatnu – La elva leve», filmen om Altakonflikten som kom i år? 10. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_fosnafolket_null_null_20230310_60_20_1","Dette var et følsomt tema, også sett i lys av Altakonflikten. Og her gjaldt saken det sørsamiske folket, som er"
"URN:NBN:no-nb_digavis_fosnafolket_null_null_20230310_60_20_1","kastet oss tilbake til1979 og hendelsene rundt utbyggingen av Alta/Kautokeinovassdraget. Det var også sterkt, fordi man tydelig fikk"
"URN:NBN:no-nb_digavis_fosnafolket_null_null_20230310_60_20_1","oss tilbake til1979 og hendelsene rundt utbyggingen av Alta/Kautokeinovassdraget. Det var også sterkt, fordi man tydelig fikk se"
"URN:NBN:no-nb_digavis_fosnafolket_null_null_20230310_60_20_1","Konflikten nærmer seg en ny Alta-sak. Vannkraftutbygginga i Alta- Kautokeino-vassdraget skapte voldsomme protester gjennom store deler av 70-tallet"
"URN:NBN:no-nb_digavis_mossavis_null_null_20230207_147_16_1","et sårt, vondt og viktig bilde av situasjonen rundt Altakonflikten på 70-og 80-tallet. Det er en historie om maktmisbruk"
"URN:NBN:no-nb_digavis_lindesnes_null_null_20230404_135_40_1","Ester i «Ellos eatnu – La elva leve», filmen om Altakonflikten som kom i år? 30. Hvem er den nye programlederen"
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20230207_94_16_1","et sårt, vondt og viktig bilde av situasjonen rundt Altakonflikten på 70-og 80-tallet. Det er en historie om maktmisbruk"
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20230207_94_16_1","samenes nasjonaldag, kom filmen om aksjonene mot utbyggingen av Alta-Kautokeino-vassdraget. Biskop Kari Mangrud Alvsvåg minner oss om at"
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20230207_94_16_1","nasjonaldag, kom filmen om aksjonene mot utbyggingen av Alta-Kautokeino-vassdraget. Biskop Kari Mangrud Alvsvåg minner oss om at vi på"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20230816_101_188_1","oldefarens krevende og det tar veldig mye tid. Filmen om Altakonflikten ble «et veldig stort prosjekt» for ham. Da virket tanken"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20230816_101_188_1","det eneste reelle motivet. Han trakk paralleller tilbake til Alta-utbyggingen. – Den fikk vi stoppet, men vindkraftutbyggingen tilsvarer 600"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230203_204_5_1","rolle som forsøksvis integrert nordmann, som kampen mot Alta-utbyggingen. For Ester (Ella Marie Hætta Isaksen) er det blitt lettere"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230203_204_5_1","Giævers gjennomførte historiske drama om samenes kamp mot Alta-utbyggingen. Morgenbladet tiserende og romantiserende. Men det ligger også"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230203_204_5_1","februar 2023 før det renner over av fandenivoldsk kamp mot Alta-utbyggingen. helhjertet inderlighet. raseri FILM OG TV her står noe"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230203_204_5_1","tydelig beskjemmet over fetterens bramfrie opptreden. hendelse (Alta-aksjonen) som handler om et miljø som ikke nødvendigvis er"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230203_204_5_1","Ellos eatnu – La elva leve viser at dramaet i Alta-aksjonen og samenes rettighetskamp er dramatisk nok i seg"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230203_204_5_1","Stramme rammer Esters oppvåkning speiler den bevisstgjøringen Alta-aksjonen Identitet og politikk: Ella Marie Hætta Isaksen legemliggjør"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230203_204_5_1","en slags rekonstruksjon av aksjonisters arrestasjoner under Altaaksjonen). «Jeg skjønner ikke hvorfor foreldrene kler på ham"
"URN:NBN:no-nb_digavis_helgelandsblad_null_null_20230301_119_26_1","Gro Harlem Brundtland beklaget i sin tid den omstridte Alta-utbyggingen, fordi kraftverket ikke var noe nasjonen trengte. Det var"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20231222_14_49_1","Selv om det var før ste gang gikk det bra. Alta-utbyggingen. Tror dere at veien kommer? – Jeg har ikke så"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20231222_14_49_1","BRUKE VEIEN I vår samtale kom vi også inn på utbygginga av Alta Kautokei novassdraget– et naturlig spørs mål ettersom"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20231222_14_49_1","BRUKE VEIEN I vår samtale kom vi også inn på utbygginga av Alta Kautokei no- vassdraget– et naturlig spørs mål ettersom"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20231222_14_49_1","nøysomt liv i Gudsfrykt til ut bygginga av Alta/ Kautokeino vassdraget. Her bor Anna-Sofie og Anders i Stilla. Antennemasta"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20231222_14_49_1","nøysomt liv i Guds- frykt til ut bygginga av Alta/ Kautokeino vassdraget. Her bor Anna-Sofie og Anders i Stilla. Antenne-"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20231222_14_49_1","meninger om mangt – blant annet om utbyg ginga av Alta/Kautokeino-vassdraget der han ikke er på bølgelengde med de samene som"
"URN:NBN:no-nb_digavis_vaartland_null_null_20231227_79_300_1","gjemmer regissørene vekk denne siden ved ham. ning av Alta-utbyggingen. Motvillig dras hun med til Oslo for å levere et"
"URN:NBN:no-nb_digavis_vaartland_null_null_20231227_79_300_1","ELVA LEVE: Møtet med aksjonistene som vil stanse utbyggingen av Alta-vassdraget, får Ester (Ella Marie Hætta Isaksen) til å våkne"
"URN:NBN:no-nb_digavis_vaartland_null_null_20231227_79_300_1","identitet. Foto: Mer Film Filmen skildrer aksjonen mot utbyggingen av Altaelva for over 40 år siden. Men vel så mye handler"
"URN:NBN:no-nb_digavis_vaartland_null_null_20231227_79_300_1","LEVE: Møtet med aksjonistene som vil stanse utbyggingen av Alta-vassdraget, får Ester (Ella Marie Hætta Isaksen) til å våkne opp"
"URN:NBN:no-nb_digavis_fanaposten_null_null_20230124_45_7_1","Alta-Kautokeino-vassdraget ble gjenopptatt. ▶▶ 1982 Aksjonen mot Alta-utbyggingen ble oppløst. Anleggsarbeidet fortsatte. ▶▶ 1983 I Italia ble"
"URN:NBN:no-nb_digavis_fanaposten_null_null_20230124_45_7_1","Samer sultestreiket i protest mot at anleggsarbeidene ved Alta-Kautokeino-vassdraget ble gjenopptatt. ▶▶ 1982 Aksjonen mot Alta-utbyggingen ble"
"URN:NBN:no-nb_digavis_gudbrandsdolendagnin_null_null_20230117_186_14_1","honnør til Rødt og Sofie Marhaug som onsdag 11.01 ber alta utbyGGinGen, Finnmarks største kraftverk var i sin tid omstridt"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20230101_164_0_1","og at Martinsen ble drept på grunn av kampen mot Alta-utbyggingen. En ubesvart gåte. Utspillet i mediene ga ingen"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20230101_164_0_1","var midt under Altaaksjonen – protestaksjonene mot utbyggingen av Altaelva i Finnmark. Representanter fra både den baskiske"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20230101_164_0_1","leder Senter for ekstremismeforskning. Dette var midt under Altaaksjonen – protestaksjonene mot utbyggingen av Altaelva i Finnmark."
"URN:NBN:no-nb_digavis_arbeidetsrett_null_null_20230913_117_105_1","å redusere forurensing, skriker vi: Melkøya blir verre enn Alta-utbyggingen, enn vindmølleparkene på Fosen, i Ålesund og andre"
"URN:NBN:no-nb_digavis_raumnes_null_null_20231212_167_146_1","Brundtland uttalte noen år etter den meget kontroversielle Alta-utbyggingen: Naturkvaliteten og kulturhistorien som tilhørte vassdraget var"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20230117_257_14_1","d —m - ei ? 3 ) / v A Aksjonene mot Alta-utbyggingen er bakteppe for dramaet. pågående kampen for Altavassdraget."
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20230117_257_14_1","større anlagt, som historisk drama basert på virkelige hendelser. Alta-aksjonen blir et bakteppe for et personlig drama. Fra den"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20230117_257_14_1","og bør skape debatt. Ikke bare i Tromsø og om Altaaksjonen i1979, men i Trøndelag og alle steder hvor samisk"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20230117_257_14_1","Nord eller et drama om Folkeaksjonen mot utbygging av Alta-Kautokeinovassdraget, har «La Elva Leve» blitt mest en film om samisk"
"URN:NBN:no-nb_digavis_tronderavisa_null_null_20231006_0_232_1","vannkraft fått sin renessanse – jeg husker motstanden mot Alta-utbyggingen på 1970-tallet, mens mange i Verdal i dag er positive"
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20230225_116_24_1","Marflesa lykt på Trøndelagskysten. To omkom. I 1981stoppes Alta-utbyggingen, og samene avsluttet sultestreiken. Arbeidet fortsatte uhindret"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20230608_55_129_1","med mer. Videre var kvinnene viktige i kampen mot Alta-utbyggingen, og i disse dager ser vi dem som sentrale ledere"
"URN:NBN:no-nb_digavis_avisanordland_null_null_20230228_0_50_1","å tolke dommen slik, og jeg skal innrømme at Alta-utbyggingen ikke ga de katastrofale, miljømessige skadevirkningene som jeg"
"URN:NBN:no-nb_digavis_avisanordland_null_null_20230228_0_50_1","minst gjaldt det miljøkampen. Å engasjere seg mot utbyggingen av Alta-vassdraget var en selvfølge. Jeg skal innrømme at"
"URN:NBN:no-nb_digavis_avisanordland_null_null_20230228_0_50_1","gjaldt det miljøkampen. Å engasjere seg mot utbyggingen av Alta-vassdraget var en selvfølge. Jeg skal innrømme at miljøengasjementet"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20230124_131_0_1","ved Alta-Kautokeino-vassdraget ble gjenopptatt. 1982 Aksjonen mot Alta- utbyggingen ble oppløst – Anleggsarbeidet fortsatte. 1983 I Italia ble"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20230124_131_0_1","● ● ● KULTUR test mot at anleggsarbeidene ved Alta-Kautokeino-vassdraget ble gjenopptatt. 1982 Aksjonen mot Alta- utbyggingen ble"
"URN:NBN:no-nb_digavis_gjengangeren_null_null_20230210_0_0_1","jord eller klima. Her er det også relevant å nevne Alta-utbyggingen som har blitt et symbol på storsamfunnets overkjøring av"
"URN:NBN:no-nb_digavis_sagat_null_null_20230213_67_31_1","leser opp et brev hun har skrevet til Aftenposten om Alta-utbyggingen — hun ville gjerne — Førstkommende lørdag skal | |"
"URN:NBN:no-nb_digavis_sagat_null_null_20230213_67_31_1","sultestreik og sivil ulydighet for å stoppe utbyggingen av Alta-Kautokeino-vassdraget. Miljøaktivister og samer kjempet sammen for å verne"
"URN:NBN:no-nb_digavis_sagat_null_null_20230213_67_31_1","disse viktige kulturhistoriske objektene er Arvid Sveens plakat fra Alta-aksjonen. FOTO: JUNE BJORNBACK pet for. Pub li kum vil òg"
"URN:NBN:no-nb_digavis_sagat_null_null_20230213_67_31_1","HANNAH PERSEN avisa@sagat.no Mari Boine joiker under arrangement om Alta-aksjonen på Nasjonalbiblioteket 18. mars i Oslo. FOTO: KNUT BRY"
"URN:NBN:no-nb_digavis_sagat_null_null_20230213_67_31_1","har lært noe på de 40 årene som har gått siden altaaksjonen. ALLE FOTO: BIRGITTE WISUR OLSEN Niillas Somby syns ikke"
"URN:NBN:no-nb_digavis_sagat_null_null_20230213_67_31_1","har lært noe på de 40 årene som har gått siden altaaksjonen. ALLE FOTO: BIRGITTE WISUR OLSEN Gal skap Han opp lys"
"URN:NBN:no-nb_digavis_sagat_null_null_20230213_67_31_1","sultestreik og sivil ulydighet for å stoppe utbyggingen av Alta-Kautokeino-vassdraget. Miljøaktivister og samer kjempet sammen for å verne om"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230616_55_67_1","strid og følelser og skapt så mye politiske drama som Alta-utbyggingen. Nå har Alta kraftverk vært i drift siden 1987 og"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230616_55_67_1","anleggsleder Terje Holm Nygaard i Altakontrakt at arbeidet med altadammen har gått greit. Ifølge magasinet ledet Holm Nygård utbyggingsarbeidet"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230616_55_67_1","sa nei, og det ble sagt at dette var slutten på altaaksjonen. Vi hadde ikke stans i anleggsdriften etter at vi"
"URN:NBN:no-nb_digavis_hamararbeiderblad_null_null_20230302_98_52_1","nasjon var ferdige med etter de massive protestene mot Alta-utbyggingen for rundt 40 år siden. I stedet går disse bildene"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20231124_55_274_1","ledet og var talsperson i den andre sultestreiken mot Alta-utbyggingen foran Stortinget i 1981, og ble etter hvert kjent"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20231124_55_274_1","for naturen og økologisk økonomi. Eirik var sentral i Alta-aksjonen, som pågikk fra 1978 til 1982. Han var med og ledet"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20231124_55_274_1","etter hvert kjent som «ingeniøren som skiftet side under Alta-aksjonen». Gjennom sin fars interesse for helhetsøkonomi fikk Eirik"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20230630_55_148_1","rundt og holdt konserter, blant annet under aksjonene mot Alta-utbyggingen. Der spilte vi til dans ved Nullpunktet. Begge korene"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20230602_55_124_1","kjønnsdiskriminering, politivold, monopolkapitalismen, Franco-regimet og Alta-utbyggingen. Vant vi fram med noen av aksjonene? Norge står"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20230602_55_124_1","kalles det. Norske milliardærer flytter til Sveits. Alta-vassdraget ble demmet opp. Nå står samene ganske så alene om"
